NN CREATED N.1
NEURONS = 2 		 ACCURACY_1 = 0.887070 	 ACCURACY_2 = 0.704415 	 ACCURACY_3 = 0.904306 	 ACCURACY_OVERALL = 0.846037
NEURONS = 91 		 ACCURACY_1 = 0.891980 	 ACCURACY_2 = 0.744722 	 ACCURACY_3 = 0.919856 	 ACCURACY_OVERALL = 0.864837
NEURONS = 92 		 ACCURACY_1 = 0.906710 	 ACCURACY_2 = 0.696737 	 ACCURACY_3 = 0.905502 	 ACCURACY_OVERALL = 0.850610
NEURONS = 93 		 ACCURACY_1 = 0.896890 	 ACCURACY_2 = 0.731286 	 ACCURACY_3 = 0.941388 	 ACCURACY_OVERALL = 0.871951
NEURONS = 94 		 ACCURACY_1 = 0.890344 	 ACCURACY_2 = 0.719770 	 ACCURACY_3 = 0.931818 	 ACCURACY_OVERALL = 0.862805
NEURONS = 95 		 ACCURACY_1 = 0.887070 	 ACCURACY_2 = 0.725528 	 ACCURACY_3 = 0.928230 	 ACCURACY_OVERALL = 0.861789
NEURONS = 96 		 ACCURACY_1 = 0.901800 	 ACCURACY_2 = 0.729367 	 ACCURACY_3 = 0.919856 	 ACCURACY_OVERALL = 0.863821
NEURONS = 97 		 ACCURACY_1 = 0.907529 	 ACCURACY_2 = 0.734933 	 ACCURACY_3 = 0.925837 	 ACCURACY_OVERALL = 0.869614
NEURONS = 98 		 ACCURACY_1 = 0.901800 	 ACCURACY_2 = 0.710173 	 ACCURACY_3 = 0.918660 	 ACCURACY_OVERALL = 0.858232
NEURONS = 99 		 ACCURACY_1 = 0.880524 	 ACCURACY_2 = 0.706334 	 ACCURACY_3 = 0.918660 	 ACCURACY_OVERALL = 0.850610
NEURONS = 100 		 ACCURACY_1 = 0.891980 	 ACCURACY_2 = 0.733205 	 ACCURACY_3 = 0.918660 	 ACCURACY_OVERALL = 0.861280
ROC ANALYSIS SOLUTION:		 NEURONS = 10 		 ACCURACY = 0.857266


