NN CREATED N.7
NEURONS = 2 		 ACCURACY_1 = 0.096774 	 ACCURACY_2 = 0.850000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.230769
NEURONS = 39 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.650000 	 ACCURACY_3 = 0.065421 	 ACCURACY_OVERALL = 0.296154
NEURONS = 40 		 ACCURACY_1 = 0.462366 	 ACCURACY_2 = 0.533333 	 ACCURACY_3 = 0.149533 	 ACCURACY_OVERALL = 0.350000
NEURONS = 41 		 ACCURACY_1 = 0.741935 	 ACCURACY_2 = 0.000000 	 ACCURACY_3 = 0.504673 	 ACCURACY_OVERALL = 0.473077
NEURONS = 42 		 ACCURACY_1 = 0.344086 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.280769
NEURONS = 43 		 ACCURACY_1 = 0.376344 	 ACCURACY_2 = 0.600000 	 ACCURACY_3 = 0.140187 	 ACCURACY_OVERALL = 0.330769
NEURONS = 44 		 ACCURACY_1 = 0.118280 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.018692 	 ACCURACY_OVERALL = 0.234615
NEURONS = 45 		 ACCURACY_1 = 0.204301 	 ACCURACY_2 = 0.716667 	 ACCURACY_3 = 0.084112 	 ACCURACY_OVERALL = 0.273077
NEURONS = 46 		 ACCURACY_1 = 0.268817 	 ACCURACY_2 = 0.683333 	 ACCURACY_3 = 0.112150 	 ACCURACY_OVERALL = 0.300000
NEURONS = 47 		 ACCURACY_1 = 0.247312 	 ACCURACY_2 = 0.700000 	 ACCURACY_3 = 0.093458 	 ACCURACY_OVERALL = 0.288462
NEURONS = 48 		 ACCURACY_1 = 0.215054 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.121495 	 ACCURACY_OVERALL = 0.269231
NEURONS = 49 		 ACCURACY_1 = 0.354839 	 ACCURACY_2 = 0.566667 	 ACCURACY_3 = 0.093458 	 ACCURACY_OVERALL = 0.296154
NEURONS = 50 		 ACCURACY_1 = 0.182796 	 ACCURACY_2 = 0.650000 	 ACCURACY_3 = 0.084112 	 ACCURACY_OVERALL = 0.250000
NEURONS = 51 		 ACCURACY_1 = 0.440860 	 ACCURACY_2 = 0.566667 	 ACCURACY_3 = 0.102804 	 ACCURACY_OVERALL = 0.330769
NEURONS = 52 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.683333 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.265385
NEURONS = 53 		 ACCURACY_1 = 0.322581 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.276923
NEURONS = 54 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.666667 	 ACCURACY_3 = 0.065421 	 ACCURACY_OVERALL = 0.273077
NEURONS = 55 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.633333 	 ACCURACY_3 = 0.074766 	 ACCURACY_OVERALL = 0.296154
NEURONS = 56 		 ACCURACY_1 = 0.290323 	 ACCURACY_2 = 0.633333 	 ACCURACY_3 = 0.084112 	 ACCURACY_OVERALL = 0.284615
NEURONS = 57 		 ACCURACY_1 = 0.290323 	 ACCURACY_2 = 0.650000 	 ACCURACY_3 = 0.084112 	 ACCURACY_OVERALL = 0.288462
NEURONS = 58 		 ACCURACY_1 = 0.365591 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.288462
NEURONS = 59 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.074766 	 ACCURACY_OVERALL = 0.265385
NEURONS = 60 		 ACCURACY_1 = 0.172043 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.074766 	 ACCURACY_OVERALL = 0.269231
NEURONS = 61 		 ACCURACY_1 = 0.430108 	 ACCURACY_2 = 0.600000 	 ACCURACY_3 = 0.130841 	 ACCURACY_OVERALL = 0.346154
NEURONS = 62 		 ACCURACY_1 = 0.301075 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.102804 	 ACCURACY_OVERALL = 0.292308
NEURONS = 63 		 ACCURACY_1 = 0.430108 	 ACCURACY_2 = 0.550000 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.296154
NEURONS = 64 		 ACCURACY_1 = 0.419355 	 ACCURACY_2 = 0.550000 	 ACCURACY_3 = 0.074766 	 ACCURACY_OVERALL = 0.307692
NEURONS = 65 		 ACCURACY_1 = 0.387097 	 ACCURACY_2 = 0.533333 	 ACCURACY_3 = 0.018692 	 ACCURACY_OVERALL = 0.269231
NEURONS = 66 		 ACCURACY_1 = 0.430108 	 ACCURACY_2 = 0.000000 	 ACCURACY_3 = 0.532710 	 ACCURACY_OVERALL = 0.373077
NEURONS = 67 		 ACCURACY_1 = 0.741935 	 ACCURACY_2 = 0.000000 	 ACCURACY_3 = 0.308411 	 ACCURACY_OVERALL = 0.392308
NEURONS = 68 		 ACCURACY_1 = 0.236559 	 ACCURACY_2 = 0.666667 	 ACCURACY_3 = 0.093458 	 ACCURACY_OVERALL = 0.276923
NEURONS = 69 		 ACCURACY_1 = 0.354839 	 ACCURACY_2 = 0.666667 	 ACCURACY_3 = 0.074766 	 ACCURACY_OVERALL = 0.311538
NEURONS = 70 		 ACCURACY_1 = 0.440860 	 ACCURACY_2 = 0.533333 	 ACCURACY_3 = 0.093458 	 ACCURACY_OVERALL = 0.319231
NEURONS = 71 		 ACCURACY_1 = 0.602151 	 ACCURACY_2 = 0.000000 	 ACCURACY_3 = 0.392523 	 ACCURACY_OVERALL = 0.376923
NEURONS = 72 		 ACCURACY_1 = 0.387097 	 ACCURACY_2 = 0.583333 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.284615
NEURONS = 73 		 ACCURACY_1 = 0.301075 	 ACCURACY_2 = 0.516667 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.242308
NEURONS = 74 		 ACCURACY_1 = 0.408602 	 ACCURACY_2 = 0.533333 	 ACCURACY_3 = 0.112150 	 ACCURACY_OVERALL = 0.315385
NEURONS = 75 		 ACCURACY_1 = 0.483871 	 ACCURACY_2 = 0.516667 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.303846
NEURONS = 76 		 ACCURACY_1 = 0.354839 	 ACCURACY_2 = 0.516667 	 ACCURACY_3 = 0.084112 	 ACCURACY_OVERALL = 0.280769
NEURONS = 77 		 ACCURACY_1 = 0.440860 	 ACCURACY_2 = 0.633333 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.319231
NEURONS = 78 		 ACCURACY_1 = 0.419355 	 ACCURACY_2 = 0.633333 	 ACCURACY_3 = 0.065421 	 ACCURACY_OVERALL = 0.323077
NEURONS = 79 		 ACCURACY_1 = 0.440860 	 ACCURACY_2 = 0.616667 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.311538
NEURONS = 80 		 ACCURACY_1 = 0.569892 	 ACCURACY_2 = 0.483333 	 ACCURACY_3 = 0.065421 	 ACCURACY_OVERALL = 0.342308
NEURONS = 81 		 ACCURACY_1 = 0.419355 	 ACCURACY_2 = 0.583333 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.296154
NEURONS = 82 		 ACCURACY_1 = 0.322581 	 ACCURACY_2 = 0.633333 	 ACCURACY_3 = 0.056075 	 ACCURACY_OVERALL = 0.284615
NEURONS = 83 		 ACCURACY_1 = 0.301075 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.018692 	 ACCURACY_OVERALL = 0.288462
NEURONS = 84 		 ACCURACY_1 = 0.311828 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.307692
NEURONS = 85 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.733333 	 ACCURACY_3 = 0.009346 	 ACCURACY_OVERALL = 0.265385
NEURONS = 86 		 ACCURACY_1 = 0.225806 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.273077
NEURONS = 87 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.292308
NEURONS = 88 		 ACCURACY_1 = 0.225806 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.265385
NEURONS = 89 		 ACCURACY_1 = 0.215054 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 90 		 ACCURACY_1 = 0.204301 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.009346 	 ACCURACY_OVERALL = 0.250000
NEURONS = 91 		 ACCURACY_1 = 0.483871 	 ACCURACY_2 = 0.533333 	 ACCURACY_3 = 0.121495 	 ACCURACY_OVERALL = 0.346154
NEURONS = 92 		 ACCURACY_1 = 0.483871 	 ACCURACY_2 = 0.516667 	 ACCURACY_3 = 0.037383 	 ACCURACY_OVERALL = 0.307692
NEURONS = 93 		 ACCURACY_1 = 0.483871 	 ACCURACY_2 = 0.550000 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.319231
NEURONS = 94 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.566667 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.269231
NEURONS = 95 		 ACCURACY_1 = 0.397849 	 ACCURACY_2 = 0.566667 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.284615
NEURONS = 96 		 ACCURACY_1 = 0.150538 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.238462
NEURONS = 97 		 ACCURACY_1 = 0.129032 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.028037 	 ACCURACY_OVERALL = 0.234615
NEURONS = 98 		 ACCURACY_1 = 0.107527 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.018692 	 ACCURACY_OVERALL = 0.219231
NEURONS = 99 		 ACCURACY_1 = 0.139785 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.046729 	 ACCURACY_OVERALL = 0.246154
NEURONS = 100 		 ACCURACY_1 = 0.129032 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
ROC ANALYSIS SOLUTION:		 NEURONS = 4 		 ACCURACY = 0.219231


