NN CREATED N.6
NEURONS = 2 		 ACCURACY_1 = 0.752688 	 ACCURACY_2 = 0.150000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.303846
NEURONS = 21 		 ACCURACY_1 = 0.612903 	 ACCURACY_2 = 0.483333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.330769
NEURONS = 22 		 ACCURACY_1 = 0.602151 	 ACCURACY_2 = 0.433333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.315385
NEURONS = 23 		 ACCURACY_1 = 0.698925 	 ACCURACY_2 = 0.400000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.342308
NEURONS = 24 		 ACCURACY_1 = 0.118280 	 ACCURACY_2 = 0.866667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 25 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.833333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 26 		 ACCURACY_1 = 0.150538 	 ACCURACY_2 = 0.833333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.246154
NEURONS = 27 		 ACCURACY_1 = 0.150538 	 ACCURACY_2 = 0.850000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 28 		 ACCURACY_1 = 0.139785 	 ACCURACY_2 = 0.850000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.246154
NEURONS = 29 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.816667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.246154
NEURONS = 30 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.850000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.253846
NEURONS = 31 		 ACCURACY_1 = 0.182796 	 ACCURACY_2 = 0.816667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.253846
NEURONS = 32 		 ACCURACY_1 = 0.193548 	 ACCURACY_2 = 0.816667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.257692
NEURONS = 33 		 ACCURACY_1 = 0.204301 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.257692
NEURONS = 34 		 ACCURACY_1 = 0.709677 	 ACCURACY_2 = 0.316667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.326923
NEURONS = 35 		 ACCURACY_1 = 0.677419 	 ACCURACY_2 = 0.350000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.323077
NEURONS = 36 		 ACCURACY_1 = 0.688172 	 ACCURACY_2 = 0.350000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.326923
NEURONS = 37 		 ACCURACY_1 = 0.688172 	 ACCURACY_2 = 0.350000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.326923
NEURONS = 38 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 39 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 40 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 41 		 ACCURACY_1 = 0.215054 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.257692
NEURONS = 42 		 ACCURACY_1 = 0.215054 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.257692
NEURONS = 43 		 ACCURACY_1 = 0.182796 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.246154
NEURONS = 44 		 ACCURACY_1 = 0.677419 	 ACCURACY_2 = 0.350000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.323077
NEURONS = 45 		 ACCURACY_1 = 0.397849 	 ACCURACY_2 = 0.550000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.269231
NEURONS = 46 		 ACCURACY_1 = 0.397849 	 ACCURACY_2 = 0.566667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.273077
NEURONS = 47 		 ACCURACY_1 = 0.483871 	 ACCURACY_2 = 0.500000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.288462
NEURONS = 48 		 ACCURACY_1 = 0.462366 	 ACCURACY_2 = 0.516667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.284615
NEURONS = 49 		 ACCURACY_1 = 0.548387 	 ACCURACY_2 = 0.433333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.296154
NEURONS = 50 		 ACCURACY_1 = 0.086022 	 ACCURACY_2 = 0.866667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.230769
NEURONS = 51 		 ACCURACY_1 = 0.086022 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 52 		 ACCURACY_1 = 0.075269 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 53 		 ACCURACY_1 = 0.107527 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 54 		 ACCURACY_1 = 0.064516 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 55 		 ACCURACY_1 = 0.064516 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 56 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.230769
NEURONS = 57 		 ACCURACY_1 = 0.032258 	 ACCURACY_2 = 0.933333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 58 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 59 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 60 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 61 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.230769
NEURONS = 62 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 63 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.916667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 64 		 ACCURACY_1 = 0.043011 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.223077
NEURONS = 65 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 66 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 67 		 ACCURACY_1 = 0.075269 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 68 		 ACCURACY_1 = 0.075269 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.234615
NEURONS = 69 		 ACCURACY_1 = 0.107527 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.242308
NEURONS = 70 		 ACCURACY_1 = 0.096774 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.238462
NEURONS = 71 		 ACCURACY_1 = 0.096774 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.238462
NEURONS = 72 		 ACCURACY_1 = 0.096774 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.238462
NEURONS = 73 		 ACCURACY_1 = 0.096774 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.238462
NEURONS = 74 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
NEURONS = 75 		 ACCURACY_1 = 0.118280 	 ACCURACY_2 = 0.883333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.246154
NEURONS = 76 		 ACCURACY_1 = 0.623656 	 ACCURACY_2 = 0.366667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.307692
NEURONS = 77 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.683333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.276923
NEURONS = 78 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.833333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 79 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.833333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 80 		 ACCURACY_1 = 0.172043 	 ACCURACY_2 = 0.816667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 81 		 ACCURACY_1 = 0.161290 	 ACCURACY_2 = 0.833333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.250000
NEURONS = 82 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.716667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.284615
NEURONS = 83 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.733333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.288462
NEURONS = 84 		 ACCURACY_1 = 0.322581 	 ACCURACY_2 = 0.733333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.284615
NEURONS = 85 		 ACCURACY_1 = 0.322581 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.288462
NEURONS = 86 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.292308
NEURONS = 87 		 ACCURACY_1 = 0.344086 	 ACCURACY_2 = 0.733333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.292308
NEURONS = 88 		 ACCURACY_1 = 0.344086 	 ACCURACY_2 = 0.733333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.292308
NEURONS = 89 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.296154
NEURONS = 90 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.766667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.296154
NEURONS = 91 		 ACCURACY_1 = 0.344086 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.296154
NEURONS = 92 		 ACCURACY_1 = 0.333333 	 ACCURACY_2 = 0.750000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.292308
NEURONS = 93 		 ACCURACY_1 = 0.193548 	 ACCURACY_2 = 0.816667 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.257692
NEURONS = 94 		 ACCURACY_1 = 0.225806 	 ACCURACY_2 = 0.800000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.265385
NEURONS = 95 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.273077
NEURONS = 96 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.273077
NEURONS = 97 		 ACCURACY_1 = 0.258065 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.273077
NEURONS = 98 		 ACCURACY_1 = 0.268817 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.276923
NEURONS = 99 		 ACCURACY_1 = 0.268817 	 ACCURACY_2 = 0.783333 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.276923
NEURONS = 100 		 ACCURACY_1 = 0.053763 	 ACCURACY_2 = 0.900000 	 ACCURACY_3 = 0.000000 	 ACCURACY_OVERALL = 0.226923
ROC ANALYSIS SOLUTION:		 NEURONS = 57 		 ACCURACY = 0.226923


