NN CREATED N.3
NEURONS = 2 		 ACCURACY_1 = 0.905892 	 ACCURACY_2 = 0.635893 	 ACCURACY_3 = 0.904187 	 ACCURACY_OVERALL = 0.833689
NEURONS = 21 		 ACCURACY_1 = 0.921440 	 ACCURACY_2 = 0.664107 	 ACCURACY_3 = 0.901914 	 ACCURACY_OVERALL = 0.845020
NEURONS = 22 		 ACCURACY_1 = 0.918167 	 ACCURACY_2 = 0.666027 	 ACCURACY_3 = 0.901914 	 ACCURACY_OVERALL = 0.844512
NEURONS = 23 		 ACCURACY_1 = 0.890344 	 ACCURACY_2 = 0.704415 	 ACCURACY_3 = 0.906699 	 ACCURACY_OVERALL = 0.848069
NEURONS = 24 		 ACCURACY_1 = 0.913421 	 ACCURACY_2 = 0.673512 	 ACCURACY_3 = 0.898684 	 ACCURACY_OVERALL = 0.843648
NEURONS = 25 		 ACCURACY_1 = 0.914894 	 ACCURACY_2 = 0.647409 	 ACCURACY_3 = 0.917225 	 ACCURACY_OVERALL = 0.845071
NEURONS = 26 		 ACCURACY_1 = 0.893781 	 ACCURACY_2 = 0.708061 	 ACCURACY_3 = 0.903110 	 ACCURACY_OVERALL = 0.848577
NEURONS = 27 		 ACCURACY_1 = 0.897218 	 ACCURACY_2 = 0.675816 	 ACCURACY_3 = 0.909928 	 ACCURACY_OVERALL = 0.844004
NEURONS = 28 		 ACCURACY_1 = 0.887070 	 ACCURACY_2 = 0.719770 	 ACCURACY_3 = 0.915072 	 ACCURACY_OVERALL = 0.854675
NEURONS = 29 		 ACCURACY_1 = 0.923404 	 ACCURACY_2 = 0.675048 	 ACCURACY_3 = 0.906699 	 ACCURACY_OVERALL = 0.850559
NEURONS = 30 		 ACCURACY_1 = 0.909984 	 ACCURACY_2 = 0.702495 	 ACCURACY_3 = 0.909091 	 ACCURACY_OVERALL = 0.854675
NEURONS = 31 		 ACCURACY_1 = 0.903110 	 ACCURACY_2 = 0.704607 	 ACCURACY_3 = 0.907775 	 ACCURACY_OVERALL = 0.852541
NEURONS = 32 		 ACCURACY_1 = 0.901800 	 ACCURACY_2 = 0.694818 	 ACCURACY_3 = 0.899522 	 ACCURACY_OVERALL = 0.846037
NEURONS = 33 		 ACCURACY_1 = 0.903437 	 ACCURACY_2 = 0.666027 	 ACCURACY_3 = 0.900718 	 ACCURACY_OVERALL = 0.839431
NEURONS = 34 		 ACCURACY_1 = 0.916203 	 ACCURACY_2 = 0.657390 	 ACCURACY_3 = 0.899402 	 ACCURACY_OVERALL = 0.840549
NEURONS = 35 		 ACCURACY_1 = 0.919313 	 ACCURACY_2 = 0.691939 	 ACCURACY_3 = 0.895215 	 ACCURACY_OVERALL = 0.848882
NEURONS = 36 		 ACCURACY_1 = 0.917512 	 ACCURACY_2 = 0.668330 	 ACCURACY_3 = 0.913158 	 ACCURACY_OVERALL = 0.849695
NEURONS = 37 		 ACCURACY_1 = 0.912602 	 ACCURACY_2 = 0.658925 	 ACCURACY_3 = 0.906938 	 ACCURACY_OVERALL = 0.843039
NEURONS = 38 		 ACCURACY_1 = 0.885434 	 ACCURACY_2 = 0.710173 	 ACCURACY_3 = 0.906699 	 ACCURACY_OVERALL = 0.848069
NEURONS = 39 		 ACCURACY_1 = 0.962357 	 ACCURACY_2 = 0.562380 	 ACCURACY_3 = 0.911483 	 ACCURACY_OVERALL = 0.834858
NEURONS = 40 		 ACCURACY_1 = 0.887070 	 ACCURACY_2 = 0.717850 	 ACCURACY_3 = 0.912679 	 ACCURACY_OVERALL = 0.853150
NEURONS = 41 		 ACCURACY_1 = 0.893617 	 ACCURACY_2 = 0.715931 	 ACCURACY_3 = 0.916268 	 ACCURACY_OVERALL = 0.856199
NEURONS = 42 		 ACCURACY_1 = 0.887070 	 ACCURACY_2 = 0.704415 	 ACCURACY_3 = 0.892344 	 ACCURACY_OVERALL = 0.840955
NEURONS = 43 		 ACCURACY_1 = 0.911620 	 ACCURACY_2 = 0.671785 	 ACCURACY_3 = 0.893541 	 ACCURACY_OVERALL = 0.840447
NEURONS = 44 		 ACCURACY_1 = 0.908347 	 ACCURACY_2 = 0.696737 	 ACCURACY_3 = 0.915072 	 ACCURACY_OVERALL = 0.855183
NEURONS = 45 		 ACCURACY_1 = 0.907529 	 ACCURACY_2 = 0.689443 	 ACCURACY_3 = 0.897847 	 ACCURACY_OVERALL = 0.845681
NEURONS = 46 		 ACCURACY_1 = 0.914894 	 ACCURACY_2 = 0.690979 	 ACCURACY_3 = 0.906699 	 ACCURACY_OVERALL = 0.852134
NEURONS = 47 		 ACCURACY_1 = 0.946154 	 ACCURACY_2 = 0.547985 	 ACCURACY_3 = 0.923086 	 ACCURACY_OVERALL = 0.830945
NEURONS = 48 		 ACCURACY_1 = 0.889034 	 ACCURACY_2 = 0.716507 	 ACCURACY_3 = 0.915072 	 ACCURACY_OVERALL = 0.854421
NEURONS = 49 		 ACCURACY_1 = 0.914403 	 ACCURACY_2 = 0.557774 	 ACCURACY_3 = 0.907297 	 ACCURACY_OVERALL = 0.816972
NEURONS = 50 		 ACCURACY_1 = 0.898036 	 ACCURACY_2 = 0.695969 	 ACCURACY_3 = 0.914593 	 ACCURACY_OVERALL = 0.851575
NEURONS = 51 		 ACCURACY_1 = 0.937480 	 ACCURACY_2 = 0.617274 	 ACCURACY_3 = 0.921531 	 ACCURACY_OVERALL = 0.845935
NEURONS = 52 		 ACCURACY_1 = 0.905074 	 ACCURACY_2 = 0.646833 	 ACCURACY_3 = 0.897129 	 ACCURACY_OVERALL = 0.833333
NEURONS = 53 		 ACCURACY_1 = 0.903601 	 ACCURACY_2 = 0.686948 	 ACCURACY_3 = 0.908254 	 ACCURACY_OVERALL = 0.848222
NEURONS = 54 		 ACCURACY_1 = 0.885597 	 ACCURACY_2 = 0.734933 	 ACCURACY_3 = 0.915072 	 ACCURACY_OVERALL = 0.858232
NEURONS = 55 		 ACCURACY_1 = 0.896563 	 ACCURACY_2 = 0.719962 	 ACCURACY_3 = 0.914474 	 ACCURACY_OVERALL = 0.857419
NEURONS = 56 		 ACCURACY_1 = 0.895581 	 ACCURACY_2 = 0.699424 	 ACCURACY_3 = 0.908971 	 ACCURACY_OVERALL = 0.849339
NEURONS = 57 		 ACCURACY_1 = 0.888707 	 ACCURACY_2 = 0.683301 	 ACCURACY_3 = 0.913876 	 ACCURACY_OVERALL = 0.845020
NEURONS = 58 		 ACCURACY_1 = 0.928314 	 ACCURACY_2 = 0.620921 	 ACCURACY_3 = 0.909450 	 ACCURACY_OVERALL = 0.838923
NEURONS = 59 		 ACCURACY_1 = 0.942717 	 ACCURACY_2 = 0.470250 	 ACCURACY_3 = 0.944976 	 ACCURACY_OVERALL = 0.818598
NEURONS = 60 		 ACCURACY_1 = 0.907529 	 ACCURACY_2 = 0.646065 	 ACCURACY_3 = 0.907177 	 ACCURACY_OVERALL = 0.838161
NEURONS = 61 		 ACCURACY_1 = 0.913912 	 ACCURACY_2 = 0.694050 	 ACCURACY_3 = 0.914234 	 ACCURACY_OVERALL = 0.855843
NEURONS = 62 		 ACCURACY_1 = 0.972340 	 ACCURACY_2 = 0.439155 	 ACCURACY_3 = 0.955263 	 ACCURACY_OVERALL = 0.823933
NEURONS = 63 		 ACCURACY_1 = 0.891653 	 ACCURACY_2 = 0.703455 	 ACCURACY_3 = 0.922010 	 ACCURACY_OVERALL = 0.854726
NEURONS = 64 		 ACCURACY_1 = 0.906547 	 ACCURACY_2 = 0.671785 	 ACCURACY_3 = 0.913995 	 ACCURACY_OVERALL = 0.847561
NEURONS = 65 		 ACCURACY_1 = 0.910147 	 ACCURACY_2 = 0.686756 	 ACCURACY_3 = 0.907895 	 ACCURACY_OVERALL = 0.850051
NEURONS = 66 		 ACCURACY_1 = 0.919640 	 ACCURACY_2 = 0.592322 	 ACCURACY_3 = 0.908373 	 ACCURACY_OVERALL = 0.828201
NEURONS = 67 		 ACCURACY_1 = 0.891653 	 ACCURACY_2 = 0.725336 	 ACCURACY_3 = 0.916029 	 ACCURACY_OVERALL = 0.857978
NEURONS = 68 		 ACCURACY_1 = 0.931097 	 ACCURACY_2 = 0.629942 	 ACCURACY_3 = 0.901435 	 ACCURACY_OVERALL = 0.838770
NEURONS = 69 		 ACCURACY_1 = 0.912275 	 ACCURACY_2 = 0.714203 	 ACCURACY_3 = 0.911124 	 ACCURACY_OVERALL = 0.859350
NEURONS = 70 		 ACCURACY_1 = 0.965630 	 ACCURACY_2 = 0.422265 	 ACCURACY_3 = 0.956938 	 ACCURACY_OVERALL = 0.818089
NEURONS = 71 		 ACCURACY_1 = 0.883633 	 ACCURACY_2 = 0.736468 	 ACCURACY_3 = 0.914474 	 ACCURACY_OVERALL = 0.857774
NEURONS = 72 		 ACCURACY_1 = 0.910475 	 ACCURACY_2 = 0.564491 	 ACCURACY_3 = 0.936244 	 ACCURACY_OVERALL = 0.829827
NEURONS = 73 		 ACCURACY_1 = 0.928151 	 ACCURACY_2 = 0.669866 	 ACCURACY_3 = 0.906459 	 ACCURACY_OVERALL = 0.850559
NEURONS = 74 		 ACCURACY_1 = 0.906056 	 ACCURACY_2 = 0.701344 	 ACCURACY_3 = 0.900359 	 ACCURACY_OVERALL = 0.849441
NEURONS = 75 		 ACCURACY_1 = 0.939444 	 ACCURACY_2 = 0.541267 	 ACCURACY_3 = 0.905502 	 ACCURACY_OVERALL = 0.819614
NEURONS = 76 		 ACCURACY_1 = 0.933388 	 ACCURACY_2 = 0.585221 	 ACCURACY_3 = 0.903349 	 ACCURACY_OVERALL = 0.828455
NEURONS = 77 		 ACCURACY_1 = 0.938134 	 ACCURACY_2 = 0.438004 	 ACCURACY_3 = 0.944378 	 ACCURACY_OVERALL = 0.808384
NEURONS = 78 		 ACCURACY_1 = 0.922750 	 ACCURACY_2 = 0.654894 	 ACCURACY_3 = 0.918182 	 ACCURACY_OVERALL = 0.849898
NEURONS = 79 		 ACCURACY_1 = 0.934534 	 ACCURACY_2 = 0.562380 	 ACCURACY_3 = 0.891148 	 ACCURACY_OVERALL = 0.817581
NEURONS = 80 		 ACCURACY_1 = 0.921440 	 ACCURACY_2 = 0.616123 	 ACCURACY_3 = 0.911483 	 ACCURACY_OVERALL = 0.836382
NEURONS = 81 		 ACCURACY_1 = 0.924386 	 ACCURACY_2 = 0.626104 	 ACCURACY_3 = 0.907297 	 ACCURACY_OVERALL = 0.838161
NEURONS = 82 		 ACCURACY_1 = 0.921277 	 ACCURACY_2 = 0.562956 	 ACCURACY_3 = 0.913876 	 ACCURACY_OVERALL = 0.823272
NEURONS = 83 		 ACCURACY_1 = 0.906710 	 ACCURACY_2 = 0.568138 	 ACCURACY_3 = 0.922249 	 ACCURACY_OVERALL = 0.823679
NEURONS = 84 		 ACCURACY_1 = 0.921440 	 ACCURACY_2 = 0.673704 	 ACCURACY_3 = 0.899522 	 ACCURACY_OVERALL = 0.846545
NEURONS = 85 		 ACCURACY_1 = 0.910802 	 ACCURACY_2 = 0.714587 	 ACCURACY_3 = 0.922967 	 ACCURACY_OVERALL = 0.864024
NEURONS = 86 		 ACCURACY_1 = 0.914894 	 ACCURACY_2 = 0.731286 	 ACCURACY_3 = 0.904306 	 ACCURACY_OVERALL = 0.861789
NEURONS = 87 		 ACCURACY_1 = 0.916858 	 ACCURACY_2 = 0.703071 	 ACCURACY_3 = 0.903230 	 ACCURACY_OVERALL = 0.854472
NEURONS = 88 		 ACCURACY_1 = 0.916530 	 ACCURACY_2 = 0.681382 	 ACCURACY_3 = 0.913876 	 ACCURACY_OVERALL = 0.853150
NEURONS = 89 		 ACCURACY_1 = 0.912439 	 ACCURACY_2 = 0.628791 	 ACCURACY_3 = 0.905861 	 ACCURACY_OVERALL = 0.834553
NEURONS = 90 		 ACCURACY_1 = 0.914239 	 ACCURACY_2 = 0.686564 	 ACCURACY_3 = 0.910167 	 ACCURACY_OVERALL = 0.852236
NEURONS = 91 		 ACCURACY_1 = 0.910802 	 ACCURACY_2 = 0.627639 	 ACCURACY_3 = 0.901435 	 ACCURACY_OVERALL = 0.831860
NEURONS = 92 		 ACCURACY_1 = 0.931588 	 ACCURACY_2 = 0.538964 	 ACCURACY_3 = 0.918780 	 ACCURACY_OVERALL = 0.822205
NEURONS = 93 		 ACCURACY_1 = 0.904092 	 ACCURACY_2 = 0.747793 	 ACCURACY_3 = 0.900718 	 ACCURACY_OVERALL = 0.861280
NEURONS = 94 		 ACCURACY_1 = 0.916858 	 ACCURACY_2 = 0.611132 	 ACCURACY_3 = 0.902990 	 ACCURACY_OVERALL = 0.830030
NEURONS = 95 		 ACCURACY_1 = 0.898200 	 ACCURACY_2 = 0.718234 	 ACCURACY_3 = 0.902392 	 ACCURACY_OVERALL = 0.852337
NEURONS = 96 		 ACCURACY_1 = 0.921277 	 ACCURACY_2 = 0.581382 	 ACCURACY_3 = 0.915789 	 ACCURACY_OVERALL = 0.828963
NEURONS = 97 		 ACCURACY_1 = 0.920295 	 ACCURACY_2 = 0.630710 	 ACCURACY_3 = 0.905742 	 ACCURACY_OVERALL = 0.837449
NEURONS = 98 		 ACCURACY_1 = 0.915057 	 ACCURACY_2 = 0.542418 	 ACCURACY_3 = 0.914952 	 ACCURACY_OVERALL = 0.816362
NEURONS = 99 		 ACCURACY_1 = 0.906874 	 ACCURACY_2 = 0.670250 	 ACCURACY_3 = 0.914115 	 ACCURACY_OVERALL = 0.847307
NEURONS = 100 		 ACCURACY_1 = 0.910475 	 ACCURACY_2 = 0.623417 	 ACCURACY_3 = 0.905263 	 ACCURACY_OVERALL = 0.832266
ROC ANALYSIS SOLUTION:		 NEURONS = 23 		 ACCURACY = 0.848069


